locationName,parkID,parkName,lat,lng,capacity,emptyCapacity,updateDate,workHours,parkType,freeTime,monthlyFee,tariff,district,address,areaPolygon
0147 Sirkeci Gar Önü,464,Sirkeci Gar Önü 1,41.015,28.9761,60,60,17.05.2024 20:10:07,07:00-20:00,AÇIK OTOPARK,5,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",FATİH,HOBYAR MAHALLESİ ANKARA CADDESİ / EMİNÖNÜ,"POLYGON ((28.976054476407324 41.015099558483648, 28.976226137784277 41.015049974751854, 28.976152377036367 41.014863782446135, 28.975932435897146 41.014910330571887, 28.976054476407324 41.015099558483648))"
0152 Siyavuş Paşa Sokak,653,Siyavuş Paşa Sokak,41.0153,28.9661,23,22,17.05.2024 18:03:41,07:00-18:00,YOL ÜSTÜ,0,2100.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,SÜLEYMANİYE MAHALLESİ SİYAVUŞPAŞA SOKAK / EMİNÖNÜ,"POLYGON ((28.966033151636069 41.0153573459724, 28.966082772502844 41.015353298338049, 28.966037174949591 41.015057820359623, 28.966003647336905 41.015059844185906, 28.966033151636069 41.0153573459724))"
0601 Siyavuşpaşa Yer Altı Otoparkı,1486,Siyavuşpaşa Yer Altı Otoparkı,40.9965,28.8531,155,0,17.05.2024 22:45:07,24 Saat,KAPALI OTOPARK,0,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",BAHÇELİEVLER,ADNAN KAHVECİ BULVARI AYNUR SOKAK,"POLYGON ((28.85304219809683 40.996498065349549, 28.853217882787305 40.996520333706066, 28.8532527515045 40.996402918650617, 28.85309986559065 40.996382674654413, 28.85304219809683 40.996498065349549))"
1012 Soğanlık Metro PD Açık Otoparkı,1958,Soğanlık Metro PD Açık Otoparkı,40.9131,29.1925,500,149,17.05.2024 22:45:02,24 Saat,AÇIK OTOPARK,15,1200.0,"Tam Gün : 70,00",KARTAL,SOĞANLIK D 100 KUZEY YANYOL İSKİ KARTAL ŞUBESİ KARŞISI,"POLYGON ((29.191639423370361 40.912979488031539, 29.191939830780029 40.913482171979162, 29.193554520606995 40.913097051555276, 29.193238019943237 40.912541663414643, 29.191639423370361 40.912979488031539))"
0127 Su Terazisi Sokak,589,Su Terazisi Sokak,41.0046,28.9727,22,12,16.05.2024 16:49:13,07:00-17:00,YOL ÜSTÜ,0,1850.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,KÜÇÜK AYASOFYA MAHALLESİ SU TERAZİSİ SOKAK FATİH,"POLYGON ((28.972949782687252 41.0048879099823, 28.972984651404445 41.004859572034206, 28.972438821869915 41.004298882984337, 28.972397247630184 41.004331269485263, 28.972949782687252 41.0048879099823))"
0084 Suadiye Cep,1478,Suadiye Cep Açık Otoparkı,40.9586,29.0732,130,16,17.05.2024 22:45:08,24 Saat,AÇIK OTOPARK,15,2250.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KADIKÖY,ÇETİN EMEÇ BULVARI KAZIM ÖZALP SOKAK SONU SUADİYEMAHALLESİ KADIKÖY,"POLYGON ((29.0728008533783 40.959101158087535, 29.07255409014893 40.958845938996824, 29.073635020381932 40.958104582708309, 29.073932745582585 40.95837195806741, 29.0728008533783 40.959101158087535))"
1527 Suadiye Sahil Açık  Otoparkı,2948,Suadiye Sahil Açık Otoparkı,40.9562,29.0797,70,11,17.05.2024 22:45:11,24 Saat,AÇIK OTOPARK,5,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",KADIKÖY,SUADİYE MH BAĞDAT CD PLAJ YOLU SK,"POLYGON ((29.079278580769866 40.956554405222292, 29.079123012647003 40.956355893911621, 29.080791346654266 40.955565894005261, 29.080882541760772 40.955796818032645, 29.079278580769866 40.956554405222292))"
1594 Sultanahmet Açık Otoparkı,3090,Sultanahmet Açık Otoparkı,41.0045,28.9779,150,126,17.05.2024 22:45:03,24 Saat,AÇIK OTOPARK,15,0.0,"0-2 Saat : 100,00;2-4 Saat : 120,00;4-8 Saat : 140,00;8-12 Saat : 160,00;Tam Gün : 200,00",FATİH,SULTANAHMET MAHALLESİ TORUN SOKAK NO:21 FATİH/İSTANBUL,"POLYGON ((28.977889642845298 41.004481870125112, 28.977823928724433 41.0044343025551, 28.977885619531776 41.004393819489721, 28.977947980891372 41.004441893127058, 28.977894336711074 41.004479845973876, 28.977889642845298 41.004481870125112))"
1407 Sultanbeyli Emir Caddesi Zemin Altı Otoparkı,2799,Sultanbeyli Emir Caddesi Zemin Altı Otoparkı,40.9707,29.2606,130,114,17.05.2024 22:45:02,08:00-21:00,KAPALI OTOPARK,0,900.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",SULTANBEYLİ,ABDURRAHMAN GAZİ MAH EMİR CAD SULTANBEYLİ,"POLYGON ((29.260139754359447 40.970762743246247, 29.260155847613536 40.970647307513595, 29.260155847613536 40.970625030419136, 29.260711064879619 40.97056832505384, 29.260904183928691 40.970556173897769, 29.261113396231853 40.970519720416213, 29.261336019580089 40.970515670028114, 29.261416326564031 40.9707644173154, 29.260745774310308 40.971001363706847, 29.260394404929357 40.971017565138432, 29.260308574240881 40.970954784568875, 29.260123501818853 40.970770492874536, 29.260139754359447 40.970762743246247))"
1294 Sultanbeyli Kent Meydanı Zemin Altı Otoparkı,2372,Sultanbeyli Kent Meydanı Zemin Altı Otoparkı,40.9667,29.2667,300,192,17.05.2024 22:45:01,24 Saat,KAPALI OTOPARK,15,900.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",SULTANBEYLİ,MEHMET AKİF ERSOY MAH. ŞANLIURFA CAD. NO:83A / SULTANBEYLİ,"POLYGON ((29.266540445387363 40.967032586743052, 29.267023243010044 40.966919169788973, 29.266792573034763 40.966412841723475, 29.26637414842844 40.96652625954782, 29.266540445387363 40.967032586743052))"
1318 Sultangazi Zemin Altı Otoparkı,2410,Sultangazi Zemin Altı Otoparkı,41.0944,28.8649,104,0,17.05.2024 22:45:07,24 Saat,KAPALI OTOPARK,10,1500.0,"0-1 Saat : 36,00;1-2 Saat : 45,00;2-4 Saat : 58,00;4-8 Saat : 73,00;8-12 Saat : 112,00;Tam Gün : 145,00",SULTANGAZİ,SULTANGAZİ İLÇESİ UĞUR MUMCU MAH. 2106. SK NO:7,"POLYGON ((28.864648944607016 41.094507035740584, 28.864718682041403 41.0943291537469, 28.865070051422354 41.094412030644804, 28.864978856315847 41.094555548928, 28.864648944607016 41.094507035740584))"
1090 Süleyman Seba Caddesi,2085,Süleyman Seba Caddesi 2,41.0426,28.9998,25,8,17.05.2024 17:50:41,08:00-18:00,YOL ÜSTÜ,15,2400.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,VİŞNEZADE MAHALLESİ SÜLEYMAN SEBA CADDESİ,"POLYGON ((29.000033140182495 41.042516883557418, 28.999630808830261 41.042634216437229, 28.999622762203217 41.042616009624744, 29.00002509355545 41.042496653729415, 29.000033140182495 41.042516883557418))"
1090 Süleyman Seba Caddesi,2086,Süleyman Seba Caddesi 3,41.0428,28.9992,25,19,17.05.2024 17:57:43,08:00-18:00,YOL ÜSTÜ,15,2400.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,VİŞNEZADE MAHALLESİ SÜLEYMAN SEBA CADDESİ,"POLYGON ((28.999544978141785 41.04265444622294, 28.998954892158508 41.042850674821707, 28.998952209949493 41.042832468069122, 28.99954229593277 41.04263826239486, 28.999544978141785 41.04265444622294))"
1090 Süleyman Seba Caddesi,2087,Süleyman Seba Caddesi 4,41.043,28.9986,30,12,17.05.2024 17:49:40,08:00-18:00,YOL ÜSTÜ,15,2400.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,VİŞNEZADE MAHALLESİ SÜLEYMAN SEBA CADDESİ,"POLYGON ((28.998877108097076 41.042872927512462, 28.9982870221138 41.043097476970914, 28.998278975486755 41.04307927028659, 28.998871743679047 41.042852697793926, 28.998877108097076 41.042872927512462))"
1090 Süleyman Seba Caddesi,2089,Süleyman Seba Caddesi 6,41.0435,28.9967,30,9,17.05.2024 17:52:46,08:00-18:00,YOL ÜSTÜ,15,2400.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,VİŞNEZADE MAHALLESİ SÜLEYMAN SEBA CADDESİ,"POLYGON ((28.997043294159454 41.043404358983373, 28.997056705204528 41.043432680350215, 28.996362013069671 41.043624860731811, 28.996329826561492 41.043547988646516, 28.996989649979156 41.043371991692048, 28.997043294159454 41.043404358983373))"
0830 Süleymaniye Cami Altı Açık Otoparkı,2391,Süleymaniye Cami Altı Açık Otoparkı,41.0158,28.961,250,247,17.05.2024 22:45:03,06:30-18:30,AÇIK OTOPARK,0,1500.0,"Tam Gün : 100,00",FATİH,VEFA CADDESİ YOĞURTCUOĞLU SOKAK,"POLYGON ((28.961135194781249 41.015768801635176, 28.961105690482086 41.015814843170681, 28.960973591688102 41.0158128193676, 28.960964874508804 41.015794099186131, 28.960954816224998 41.015785498019895, 28.960899160387939 41.015781450411858, 28.960897819283431 41.015736420755758, 28.961135194781249 41.015768801635176))"
0813 Sümer Sokak,1801,Sümer Sokak 1,41.1089,29.0163,27,17,17.05.2024 15:56:49,06:30-16:00,YOL ÜSTÜ,15,2100.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",SARIYER,ŞİŞLİ MASLAK AYAZAĞA CADDESİ SÜMER SOKAK,"POLYGON ((29.016027558822106 41.108638736598543, 29.016116071719598 41.108620548058148, 29.016751755256127 41.109188432331152, 29.016644466895531 41.109228850953379, 29.016027558822106 41.108638736598543))"
0785 Sütlüce Miniatürk Yanı,1730,Sütlüce Miniatürk Yanı,41.057,28.95,320,239,17.05.2024 22:45:01,24 Saat,AÇIK OTOPARK,15,850.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",BEYOĞLU,SÜTLÜCE MH İMRAHOR CADDESİ MİNİATÜRK YANI,"POLYGON ((28.949573385066628 41.057477419572457, 28.949471461124062 41.056611774222837, 28.950313674754739 41.056583458528344, 28.950319039172768 41.057441014156389, 28.950115191287637 41.057525960095873, 28.94978259736979 41.057517870011139, 28.949573385066628 41.057477419572457))"
0057 Şişli Şakayık Sokak,36,Şakayık Sokak 4,41.0518,28.9936,50,36,17.05.2024 17:44:11,08:00-18:00,YOL ÜSTÜ,15,2000.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,VALİ KONAĞI CADDESİ ŞAKAYIK SOKAK,"POLYGON ((28.993478394747864 41.051883727434408, 28.993506557942521 41.051891818212084, 28.993719793559205 41.051710786824017, 28.993695653678071 41.051691571172569, 28.993478394747864 41.051883727434408))"
0076 Şehit Mithat Yılmaz caddesi,550,Şehit Mithat Yılmaz caddesi 1,41.1685,29.0562,16,4,17.05.2024 17:46:52,08:00-18:00,YOL ÜSTÜ,15,1500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 90,00;4-8 Saat : 110,00;Tam Gün : 145,00",SARIYER,ŞEHİT MİTHAT YILMAZ CADDESİ MERKEZ MAHALLESİ,"POLYGON ((29.056449762604903 41.168294917349129, 29.056350520871352 41.168240401319075, 29.055851629994581 41.1687290248586, 29.055964282773207 41.168769406806277, 29.056449762604903 41.168294917349129))"
0108 Şehit Volkan Duysak Katlı Otoparkı,1469,Şehit Volkan Duysak Katlı Otoparkı,40.9968,28.9039,1000,533,17.05.2024 22:45:02,24 Saat,KAPALI OTOPARK,5,1700.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",ZEYTİNBURNU,BEŞTELSİZ MAH. İNÖNÜ BULVARI NO:5 / ZEYTİNBURNU,"POLYGON ((28.904238540568965 40.997567187913369, 28.904496032634395 40.9974700183911, 28.904099065700191 40.9959719701299, 28.903090555110591 40.996255387276925, 28.904238540568965 40.997567187913369))"
1299 Şehremini Açık Otoparkı,2385,Şehremini Açık Otoparkı 1,41.0135,28.9333,60,46,17.05.2024 21:52:15,07:00-22:00,AÇIK OTOPARK,0,2300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",FATİH,DENİZABDAL MAH. GASPIRALI SOKAK.,"POLYGON ((28.933308024386214 41.013535147186815, 28.933371056298064 41.013501753272408, 28.933317412117766 41.013434965392804, 28.93324331609373 41.013478984684696, 28.933308024386214 41.013535147186815))"
1299 Şehremini Açık Otoparkı,2907,Şehremini Açık Otoparkı 2,41.0135,28.9333,60,53,10.04.2024 17:45:12,07:00-22:00,AÇIK OTOPARK,0,2300.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",FATİH,DENİZABDAL MAH. GASPIRALI SOKAK.,"POLYGON ((28.933284798408192 41.013583409765445, 28.933208355451267 41.013481710138819, 28.933319667125385 41.013438196817788, 28.933393427873295 41.013526235367806, 28.933284798408192 41.013583409765445))"
0884 Şehzadebaşı Caddesi,1892,Şehzadebaşı Caddesi 1,41.0127,28.958,30,30,17.05.2024 17:31:41,07:00-17:30,YOL ÜSTÜ,15,1850.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,ŞEHZADEBAŞI CADDESİ / FATİH,"POLYGON ((28.957921690309089 41.012777155718382, 28.957953876817268 41.012808526104713, 28.958329386079352 41.012631435018392, 28.958306587302726 41.012602088449555, 28.957921690309089 41.012777155718382))"
0298 Şemsipaşa Açık Otoparkı,2855,Şemsipaşa Açık Otoparkı,41.0255,29.0097,80,38,17.05.2024 22:45:11,24 Saat,AÇIK OTOPARK,0,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",ÜSKÜDAR,RUMİ MEHMET PAŞA MAHALLESİ ÖĞDÜL SOKAK EVLENDİRME DAİRESİ ÖNÜ ÜSKÜDAR,"POLYGON ((29.009298798056491 41.0254334731028, 29.010009583445438 41.02567730530739, 29.010146376105197 41.025543754170251, 29.009489234896549 41.025292839180089, 29.009298798056491 41.0254334731028))"
1348 Şirinevler Meydan Zeminaltı Otoparkı,2439,Şirinevler Meydan Zeminaltı Otoparkı,40.9925,28.8496,367,204,17.05.2024 22:45:01,24 Saat,KAPALI OTOPARK,0,1800.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",BAHÇELİEVLER,"ŞİRİNEVLER MAHALLESİ, METROBÜS DURAĞI YANI ADNAN KAHVECİ BULVARI ÜZERİ","POLYGON ((28.849580289999317 40.992543012347546, 28.849599736014675 40.992502521978253, 28.849703001061748 40.992519730388231, 28.849691601673435 40.992554653324142, 28.849580289999317 40.992543012347546))"
1244 Şişli Ali Kaya Sokak,2302,Şişli Ali Kaya Sokak 1,41.0797,29.0102,50,32,17.05.2024 16:48:47,07:15-17:00,YOL ÜSTÜ,15,1650.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,ALI KAYA SK. ESENTEPE / ŞİŞLİ,"POLYGON ((29.00991709939478 41.07999099575796, 29.01005389205454 41.080037497835129, 29.01055278293131 41.079305591760964, 29.010413308062535 41.079265154723714, 29.00991709939478 41.07999099575796))"
1321 Şişli Harbiye Cumhuriyet Caddesi Otoparkı,2414,Şişli Harbiye Cumhuriyet Caddesi Otoparkı 2,41.0442,28.9863,40,28,17.05.2024 18:36:04,08:00-19:00,YOL ÜSTÜ,5,2900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAH CUMHURİYET CADDESİ ŞİŞLİ,"POLYGON ((28.986274869507078 41.04393877762238, 28.986379475658659 41.04393877762238, 28.986395568912748 41.044462716681231, 28.986272187298063 41.044462716681231, 28.986274869507078 41.04393877762238))"
1321 Şişli Harbiye Cumhuriyet Caddesi Otoparkı,2415,Şişli Harbiye Cumhuriyet Caddesi Otoparkı 3,41.0452,28.9864,30,30,17.05.2024 18:45:55,08:00-19:00,YOL ÜSTÜ,5,2900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAH CUMHURİYET CADDESİ ŞİŞLİ,"POLYGON ((28.986293376010209 41.04485532341797, 28.9863818889077 41.04485532341797, 28.986440897506029 41.045480399827, 28.986333609145433 41.045496582956147, 28.986293376010209 41.04485532341797))"
1321 Şişli Harbiye Cumhuriyet Caddesi Otoparkı,2416,Şişli Harbiye Cumhuriyet Caddesi Otoparkı 4,41.0458,28.9865,25,18,17.05.2024 18:36:06,08:00-19:00,YOL ÜSTÜ,5,2900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAH CUMHURİYET CADDESİ ŞİŞLİ,"POLYGON ((28.986386858706073 41.045621452000518, 28.986452572826938 41.045615383339054, 28.986508899216251 41.045864197999578, 28.986452572826938 41.045873300957119, 28.986386858706073 41.045621452000518))"
1321 Şişli Harbiye Cumhuriyet Caddesi Otoparkı,2417,Şişli Harbiye Cumhuriyet Caddesi Otoparkı 5,41.0469,28.9869,26,14,17.05.2024 18:24:42,08:00-19:00,YOL ÜSTÜ,5,2900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAH CUMHURİYET CADDESİ ŞİŞLİ,"POLYGON ((28.986683685463365 41.046615798949908, 28.986777562778887 41.046597593238985, 28.987016279381212 41.047129602492305, 28.986914355438646 41.047151853736189, 28.986683685463365 41.046615798949908))"
1321 Şişli Harbiye Cumhuriyet Caddesi Otoparkı,2418,Şişli Harbiye Cumhuriyet Caddesi Otoparkı 6,41.0465,28.9867,40,20,17.05.2024 16:55:32,08:00-19:00,YOL ÜSTÜ,5,2900.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAH CUMHURİYET CADDESİ ŞİŞLİ,"POLYGON ((28.986574355474705 41.046263512745846, 28.986622635236973 41.046260478444793, 28.986732605806584 41.046554804995083, 28.986672256103748 41.046569976431087, 28.986574355474705 41.046263512745846))"
0040 Şişli Kadırgalar Caddesi,1017,Şişli Kadırgalar Caddesi 1,41.0429,28.9927,100,100,17.05.2024 22:00:36,07:00-00:00,YOL ÜSTÜ,15,1700.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAHALLESİ KADIRGALAR CADDESİ/ ŞİŞLİ,"POLYGON ((28.992564351235146 41.04300478620916, 28.992632747565025 41.043031084781312, 28.992837936554665 41.04281260401681, 28.99276149359774 41.042769110074346, 28.992564351235146 41.04300478620916))"
1423 Şişli Rumeli Caddesi Metro Yanı,2816,Şişli Rumeli Caddesi Metro Yanı 1,41.0538,28.9868,45,40,17.05.2024 20:34:21,08:00-21:00,YOL ÜSTÜ,15,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 95,00;4-8 Saat : 120,00;Tam Gün : 145,00",ŞİŞLİ,"CUMHURİYET MAHALLESİ,RUMELİ CADDESİ/ŞİŞLİ","POLYGON ((28.986996151828308 41.053780975495286, 28.986973353051681 41.053737488802433, 28.98663271250679 41.05381536030184, 28.986651487969894 41.053853790358509, 28.986996151828308 41.053780975495286))"
1774 Şişli Santral Açık Otoparkı,3300,Şişli Santral Açık Otoparkı,41.0432,28.9923,170,170,17.05.2024 22:20:47,07:00-23:00,AÇIK OTOPARK,5,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,HARBİYE MAHALLESİ KADIRGALAR CADDESİ/ŞİŞLİ,"POLYGON ((28.991894634480133 41.043538877474568, 28.992023380512848 41.043599565978809, 28.992774399037017 41.042753967776925, 28.992661746258392 41.042673048719095, 28.991894634480133 41.043538877474568))"
1314 Şişli Zemin Altı Otoparkı,2406,Şişli Zemin Altı Otoparkı,41.0641,28.9992,581,359,17.05.2024 22:45:02,24 Saat,KAPALI OTOPARK,15,2500.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",ŞİŞLİ,FULYA MAH. BÜYÜKDERE CAD. NO:74A / ŞİŞLİ,"POLYGON ((28.99909803748546 41.064118793220914, 28.999260311130861 41.064116770902515, 28.999246900085787 41.064010599101, 28.999076579813341 41.064017677226445, 28.99909803748546 41.064118793220914))"
0885 Tacirhane Sokak,1894,Tacirhane Sokak 1,41.0143,28.9667,25,10,17.05.2024 17:54:56,07:00-18:00,YOL ÜSTÜ,5,1850.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",FATİH,MERCAN MAHALLESİ TACİRHANE SOKAK ESKİ POLONYA PAZARI KARŞISI,"POLYGON ((28.9667334506108 41.014148173977517, 28.966734121163054 41.0143819287292, 28.966759602148695 41.0143819287292, 28.966754908282919 41.014144632232487, 28.9667334506108 41.014148173977517))"
0196 Tamburi Ali Efendi,210,Tamburi Ali Efendi Sokak 1,41.0787,29.0309,17,13,17.05.2024 19:55:20,09:00-20:00,YOL ÜSTÜ,15,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",BEŞİKTAŞ,ETİLER MC DONALDS KARŞISI,"POLYGON ((29.030920260432548 41.078774243868267, 29.030959152463264 41.078765145463507, 29.030838453057594 41.07850634586719, 29.030791514399834 41.078515444307762, 29.030920260432548 41.078774243868267))"
0049 Şişli Taşkışla Caddesi,87,Taşkışla Caddesi 1,41.0479,28.9913,20,5,17.05.2024 18:52:01,08:00-19:00,YOL ÜSTÜ,0,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,TAŞKIŞLA CADDESİ / ŞİŞLİ,"POLYGON ((28.99141732127989 41.048285403759458, 28.991519245222456 41.0482530388689, 28.991208108976728 41.047569326835244, 28.991068634107954 41.047617874669591, 28.99141732127989 41.048285403759458))"
0027 Şişli Teşvikiye Caddesi,55,Teşvikiye Cami 1,41.0486,28.9944,25,14,17.05.2024 19:50:16,07:30-23:30,YOL ÜSTÜ,15,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,TEŞVİKİYE CAMİİ ÖNÜ NİŞANTAŞI-ŞİŞLİ,"POLYGON ((28.994398554847063 41.04862328595717, 28.994430741355242 41.048632388533051, 28.994505843207659 41.048466519175278, 28.994483044431032 41.04846247357596, 28.994398554847063 41.04862328595717))"
0027 Şişli Teşvikiye Caddesi,56,Teşvikiye Cami 2,41.0498,28.9935,25,16,17.05.2024 22:35:26,07:30-23:30,YOL ÜSTÜ,15,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 100,00;4-8 Saat : 125,00;Tam Gün : 145,00",ŞİŞLİ,TEŞVİKİYE CAMİİ ÖNÜ NİŞANTAŞI-ŞİŞLİ,"POLYGON ((28.993186809918864 41.050058483504507, 28.99329409827946 41.050094893006204, 28.993739344975932 41.049540657299339, 28.993674971959575 41.049492110883648, 28.993186809918864 41.050058483504507))"
0582 TRT Önü Açık Otopark,1959,TRT Önü Açık Otoparkı,41.0325,28.9747,90,0,17.05.2024 22:45:01,24 Saat,AÇIK OTOPARK,5,0.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",BEYOĞLU,MEŞRUTİYET CADDESİ NO 76,"POLYGON ((28.974678593621661 41.032559078918673, 28.974860983834674 41.032528729583476, 28.974783199773242 41.03239721563591, 28.974598127351214 41.032453867830149, 28.974678593621661 41.032559078918673))"
0332 Tuzla İdo İskelesi,1993,Tuzla İdo,40.8149,29.3039,300,122,17.05.2024 22:45:02,24 Saat,AÇIK OTOPARK,15,1100.0,"0-1 Saat : 52,00;1-2 Saat : 66,00;2-4 Saat : 73,00;4-8 Saat : 100,00;8-12 Saat : 134,00;Tam Gün : 200,00",TUZLA,TUZLA İLÇESİ CAMİİ MAHALLESİ SAHİLYOLU CADDESİ AHMET KILIÇ BULVARI İDO İSKELESİ,"POLYGON ((29.302883121860514 40.815512241546664, 29.302829477680216 40.815090011770572, 29.304964516056071 40.814294263734233, 29.30523273695756 40.814732738322654, 29.302883121860514 40.815512241546664))"
