properties,latitude,longitude
{'DURAK_ADI': 'NAMIK KEMAL LİSESİ'},41.0166772869,29.0915754671
{'DURAK_ADI': 'ESENEVLER MUHTARLIK'},41.0159000012,29.0937389997
{'DURAK_ADI': '6.Yol Sk.'},40.8777420655,29.3644695761
{'DURAK_ADI': '6.Yol Sk.'},40.8787481055,29.3592590201
{'DURAK_ADI': '1.Yol Sk.'},40.8802616614,29.3572851983
{'DURAK_ADI': '1.Yol Sk.'},40.8795887368,29.3536587092
{'DURAK_ADI': '1.Yol Sk.'},40.8789527494,29.3513165057
{'DURAK_ADI': '1.Yol Sk.'},40.8813356257,29.3491736324
{'DURAK_ADI': 'E-5 Yan Yolu'},40.8818598217,29.24808789
{'DURAK_ADI': 'E-5 Yan Yolu'},40.8805972817,29.2523474291
{'DURAK_ADI': 'E-5 Yan Yolu'},40.8863468633,29.2410739102
{'DURAK_ADI': 'Ertuğrulgazi Cad.'},40.9097388348,29.2591749705
{'DURAK_ADI': 'Basın Ekspres'},41.0218211486,28.8115430524
{'DURAK_ADI': 'Basın Ekspres'},41.0251174117,28.8108747175
{'DURAK_ADI': 'Avrupa Konutları Atalent-2'},41.0379322823,28.7979644366
{'DURAK_ADI': 'Avrupa Konutları Atalent-2'},41.0417506432,28.8012049758
{'DURAK_ADI': 'Kuyumcukent Kavşağı'},40.9990937102,28.8188465395
{'DURAK_ADI': 'Avrupa Konutları Atalent-2'},41.0411375692,28.8006140972
{'DURAK_ADI': 'Avrupa Konutları Atalent-2'},41.0368826749,28.7969628527
{'DURAK_ADI': 'AHMET YESEVİ CADDESİ'},40.9931436819,28.8387292792
{'DURAK_ADI': 'Güngören Sk.'},40.9935122666,28.8422130365
{'DURAK_ADI': 'Mehmet Akif Ersoy Cad.'},40.9938336435,28.8475371088
{'DURAK_ADI': 'Tersaneler Cad.'},40.8387733581,29.267277253
{'DURAK_ADI': 'Tersaneler Cad.'},40.834965266,29.273387539
{'DURAK_ADI': 'Tersaneler Cad.'},40.8326663822,29.2829803034
{'DURAK_ADI': 'Tersaneler Cad.'},40.8381538936,29.2885024709
{'DURAK_ADI': 'Tersaneler Cad.'},40.8381992588,29.2883360475
{'DURAK_ADI': 'Fetih Caddes'},41.0695141734,28.8588708524
{'DURAK_ADI': 'Veysel Karani Caddesi'},41.0710367904,28.8538628491
{'DURAK_ADI': 'Alibeyköy Cep Otogarı'},41.0882352376,28.9449739278
{'DURAK_ADI': 'AKŞEMSETTİN CADDESİ'},41.2006913181,28.743172383
{'DURAK_ADI': 'S.MEHMETPAŞA CADDESİ'},41.2053635089,28.7423902234
{'DURAK_ADI': 'ATRIUM'},40.995535209,28.5341950657
{'DURAK_ADI': 'VİLLALAR'},40.9914508235,28.5370458477
{'DURAK_ADI': 'SİNANOBA'},40.9922042468,28.5401776205
{'DURAK_ADI': 'MUHTARLIK'},41.0007980966,28.5421458382
{'DURAK_ADI': 'DR.SADIK AHMET İÖO'},41.0050056472,28.5417346309
{'DURAK_ADI': 'GÜNGÖREN BELEDİYESİ'},41.0098091466,28.8753362246
{'DURAK_ADI': 'BAHÇELER'},41.0609464641,28.8247108739
{'DURAK_ADI': 'BAHÇELER'},41.060528473,28.8251187934
{'DURAK_ADI': 'MİMAR SİNAN İLK ÖĞRE'},41.0124404751,28.5570881888
{'DURAK_ADI': 'E-5 MİMARSİNAN'},41.0170912016,28.5597481694
{'DURAK_ADI': 'E-5 MİMARSİNAN'},41.0173260526,28.559532521
{'DURAK_ADI': 'MAHMUTBEY KÖPRÜSÜ'},41.0621689861,28.8325280602
{'DURAK_ADI': 'KARAAĞAÇ KÖYÜ'},41.10871787,28.5908562702
{'DURAK_ADI': 'HADIMKÖY TEPE'},41.1638399383,28.6221273616
{'DURAK_ADI': 'SAZLIBOSNA YOLU'},41.157582423,28.6269647564
{'DURAK_ADI': 'KOCASİNAN POLİS MERK'},41.0120752149,28.8471211412
{'DURAK_ADI': 'KOCA SİNAN POLİS MER'},41.0119796903,28.8472766016
{'DURAK_ADI': 'KARAAĞAÇ KÖY YOLU'},41.0876988663,28.6271482556
{'DURAK_ADI': 'KARAAĞAÇ KÖY YOLU'},41.0876853323,28.6271051977
{'DURAK_ADI': 'KEMAL SUNAL CADDESİ'},41.0094121709,28.8472972023
{'DURAK_ADI': 'KEMAL SUNAL CAD'},41.0094201957,28.8474309135
{'DURAK_ADI': 'SAN-BİR 3'},41.0479990432,28.6279158214
{'DURAK_ADI': 'SAN-BİR 3'},41.0480613313,28.6280430636
{'DURAK_ADI': 'ESENLER SANAT EVİ'},41.0391032014,28.8781746048
{'DURAK_ADI': 'ÜÇYÜZLÜ (HT1)'},41.0385946921,28.8733597203
{'DURAK_ADI': 'DOĞA EVLERİ'},41.0722193597,28.6636024825
{'DURAK_ADI': 'DOĞA EVLERİ'},41.0722146839,28.6636098613
{'DURAK_ADI': 'ÇINAR MAHALLESİ'},41.0394651243,28.8591875821
{'DURAK_ADI': 'ÖMERLİ KÖYÜ'},41.1189988977,28.627685576
{'DURAK_ADI': 'YAVUZ SELİM'},41.0342002686,28.8527818144
{'DURAK_ADI': 'ÇATALCA DEVLET HAST.'},41.1340991274,28.4665466663
{'DURAK_ADI': 'ÇATALCA DEVLET HASTA'},41.1342289943,28.4669251994
{'DURAK_ADI': 'GÖKÇEALİ'},41.2013055088,28.4453312824
{'DURAK_ADI': 'SUBAŞI'},41.2236427108,28.4556386909
{'DURAK_ADI': 'OKLALI KÖYÜ'},41.222723476,28.4738875891
{'DURAK_ADI': 'KESTANELİK'},41.2342716524,28.4950200721
{'DURAK_ADI': 'DAĞYENİCE'},41.2714500017,28.4836927897
{'DURAK_ADI': 'DAĞYENİCE'},41.2712845343,28.4837905863
{'DURAK_ADI': 'DENİZGÖREN'},41.007631274,28.5395995856
{'DURAK_ADI': 'MALTEPE HASTANESİ'},41.0300331227,28.9136531293
{'DURAK_ADI': 'ÇAMLIK MAHALLESİ'},41.221431485,28.7082559682
{'DURAK_ADI': 'KARTALTEPE MAH'},41.000207628,28.7971682035
{'DURAK_ADI': 'VURAL SOKAK'},41.018544848,28.8642149145
{'DURAK_ADI': 'AVCILAR ÖĞRENCİ YURD'},40.9818660566,28.7291858523
{'DURAK_ADI': 'KIRAÇ KÖPRÜ'},41.0292495854,28.6660986897
{'DURAK_ADI': 'ESKİCİBAĞ CADDESİ'},40.960678512,29.1569450149
{'DURAK_ADI': 'İÇERENKÖY MEZARLIĞI'},40.9693409358,29.1110473919
{'DURAK_ADI': 'SPOTCULAR'},41.025300238,28.6204962999
{'DURAK_ADI': 'İHLAS CADDESİ'},40.9813751888,28.6821127105
{'DURAK_ADI': 'KÜÇÜKÇEKMECE KÖPRÜSÜ'},40.9872292986,28.7719991666
{'DURAK_ADI': 'İSTANBUL AKVARYUM'},40.9647518473,28.8024783098
{'DURAK_ADI': 'HEYBELİ CADDESİ'},41.0069714458,28.8721993039
{'DURAK_ADI': 'KARADENİZLİLER CAD.'},41.0430489014,28.4354805947
{'DURAK_ADI': 'SELANİK CADDESİ'},41.0392290121,28.4344000641
{'DURAK_ADI': 'YEŞİL KIBRIS'},40.9858885977,28.8723423723
{'DURAK_ADI': 'KLİNİK'},40.9876306383,28.872230525
{'DURAK_ADI': 'KLİNİK'},40.9888209793,28.8693385327
{'DURAK_ADI': 'KLİNİK'},40.987613448,28.872125163
{'DURAK_ADI': 'DİKİLİTAŞ'},40.991354847,28.8703229859
{'DURAK_ADI': 'ŞEKEREVLER'},40.9864831044,28.8687723349
{'DURAK_ADI': 'İSTASYON MAHALLESİ'},41.0212886717,28.7744353629
{'DURAK_ADI': 'İSTASYON MAHALLESİ'},41.0215881765,28.7740435417
{'DURAK_ADI': 'ARDIÇLIEVLER'},41.0522073671,28.6707332624
{'DURAK_ADI': 'ARDIÇLIEVLER'},41.0523738541,28.6707405137
{'DURAK_ADI': 'GENÇOSMAN İÖO'},41.0336838024,28.8716445002
{'DURAK_ADI': 'EBUBEKİR CAMİİ'},41.0342884285,28.8686867163
{'DURAK_ADI': 'EBUBEKİR CAMİİ'},41.0345168505,28.8681744692
{'DURAK_ADI': 'EBUBEKİR CAMİ (HT1)'},41.0347441016,28.8670174666
{'DURAK_ADI': 'BAHÇELİEVLER'},40.9955898197,28.864526124
{'DURAK_ADI': 'FATİH CADDESİ'},41.0439457644,28.7588034701
{'DURAK_ADI': 'KEMALPAŞA MAHALLESİ'},41.0554246512,28.8508705123
{'DURAK_ADI': 'ONURKENT'},41.1085995522,28.793040332
{'DURAK_ADI': 'YENİYOL'},41.0504893201,28.7537039064
{'DURAK_ADI': 'GÖZTEPE MEYDANI'},41.0543116717,28.838406619
{'DURAK_ADI': 'M.AKIF ERSOY LİSESİ'},41.0357297503,28.7916472944
{'DURAK_ADI': 'SÖĞÜTLÜÇEŞME KÖPRÜSÜ'},41.0191647748,28.7819217514
{'DURAK_ADI': 'ORTA.MAH.'},41.0563504033,28.7574698732
{'DURAK_ADI': 'KAĞITHANE TÜNEL'},41.0638211432,28.9549725326
{'DURAK_ADI': 'AYKOSAN'},41.0712558931,28.7948979813
{'DURAK_ADI': 'İETT GARAJI'},40.9789656994,29.132266263
{'DURAK_ADI': 'SAHRAYICEDİT CAMİİ'},40.9801374805,29.0765500283
{'DURAK_ADI': 'BAĞLAR MEVKİİ'},41.1237274093,29.0544192711
{'DURAK_ADI': 'ATIŞ POLİGONU'},40.9709287484,28.7935890292
{'DURAK_ADI': '1.ETAP KONUTLARI'},41.047907085,28.7996476799
{'DURAK_ADI': 'CUMHURİYET MAHALLESİ'},41.0156366788,28.6416563209
{'DURAK_ADI': 'KOCA ALI SOKAK'},41.0377908884,28.7880904443
{'DURAK_ADI': 'DARÜLACEZE ÖNÜ'},40.9774851883,29.1474628397
{'DURAK_ADI': 'DAVUTPAŞA KAMPÜSÜ'},41.0187936068,28.8978902514
{'DURAK_ADI': 'DAVUTPAŞA KAMPÜSÜ'},41.0208529744,28.8993695172
{'DURAK_ADI': 'A.NAZİF GÜRMAN MAH.'},41.0056792524,28.892839251
{'DURAK_ADI': 'KARTOPU'},41.0017653333,28.6686837528
{'DURAK_ADI': 'KARTOPU'},41.0016232954,28.6685804148
{'DURAK_ADI': 'FESLEĞEN'},40.9947847686,28.6686171581
{'DURAK_ADI': 'MENEKŞE SİTESİ'},41.0382238329,28.7722072393
{'DURAK_ADI': 'MİGROS'},41.0080976386,28.6592655266
{'DURAK_ADI': 'PİRİNÇ SAN.SİT.'},41.0044012018,28.6646289686
{'DURAK_ADI': 'KAYMAKAMLIK'},40.991720301,28.6684769326
{'DURAK_ADI': 'KAYMAKAMLIK'},40.991826135,28.6683450638
{'DURAK_ADI': 'ŞÜKRÜBEY'},40.9805030406,28.7315229058
{'DURAK_ADI': 'SELAHATTİN EYYUBİ CA'},40.9721641972,29.1184288697
{'DURAK_ADI': 'GÜVENLİK'},40.9710007027,29.1177184638
{'DURAK_ADI': 'GÜVENLİK'},40.9711740038,29.1177410561
{'DURAK_ADI': 'FINDIKLI MAH. MUHT .'},40.9684509891,29.1229041396
{'DURAK_ADI': 'ALİ NİHAT TARLAN CAD'},40.9611742897,29.1028078872
{'DURAK_ADI': 'BOSTANCI SANAYİİ'},40.9654758892,29.1060172829
{'DURAK_ADI': 'SEYRANTEPE'},40.9757906633,29.1226208948
{'DURAK_ADI': 'SEYRANTEPE'},40.9756431388,29.1222923136
{'DURAK_ADI': 'YENİ YOL'},40.9732202504,29.1137211374
{'DURAK_ADI': 'JANDARMA TB.KOM.'},40.8537537449,29.3135351724
{'DURAK_ADI': 'JANDARMA TB.KOM.'},40.8539399899,29.3140899999
{'DURAK_ADI': 'AKFIRAT VİLLARI'},40.9158700226,29.3770259466
{'DURAK_ADI': 'HASANPAŞA CAMİ'},40.9950217023,29.0391827766
{'DURAK_ADI': 'GÜLİSTAN'},40.8416909547,29.3041171077
{'DURAK_ADI': 'GÜLİSTAN'},40.841635136,29.3040630952
{'DURAK_ADI': 'TRAFİK TABURU'},41.1089121551,29.0102987269
{'DURAK_ADI': 'TRAFİK TABURU'},41.1088058871,29.010360843
{'DURAK_ADI': 'TUĞLA FABRİKASI'},41.1093039043,29.0071430315
{'DURAK_ADI': 'AYAZAĞA CADDESİ'},41.1112261408,29.0001415357
{'DURAK_ADI': 'AYAZAĞA CADDESİ'},41.1112950661,28.9997407697
{'DURAK_ADI': 'MEŞELİ AYAZMA CADDES'},40.8880371513,29.1948207745
{'DURAK_ADI': 'SARIYER EVLERİ'},41.1783253324,29.0415068801
{'DURAK_ADI': 'KOCATEPE MAHALLESİ'},41.0520657088,28.8993859996
{'DURAK_ADI': 'KOCATEPE MAHALLESİ'},41.0524527414,28.8992717204
{'DURAK_ADI': 'UĞURMUMCU'},40.9308066118,29.2141153491
{'DURAK_ADI': 'UĞURMUMCU'},40.9308887436,29.2142042349
{'DURAK_ADI': 'DÖRTYOL'},40.93078399,29.2185120565
{'DURAK_ADI': 'PENDİK GEÇİT'},40.8807973686,29.2310664588
{'DURAK_ADI': 'SANAYİİ SİTESİ'},40.8853740838,29.2364068783
{'DURAK_ADI': 'SANAYİİ SİTESİ'},40.8851167376,29.2360159572
{'DURAK_ADI': 'PENDİK KÖPRÜSÜ'},40.888880541,29.2388498176
{'DURAK_ADI': 'PENDİK KÖPRÜSÜ'},40.8887409225,29.2379587175
{'DURAK_ADI': 'ÇAMLIK'},40.9411718331,29.2174867187
{'DURAK_ADI': 'İLİM SARAYI CAMİ'},41.0330665985,29.1058844892
{'DURAK_ADI': 'SULTAN AZİZ'},41.1547160858,29.0940612246
{'DURAK_ADI': 'TOKATKÖY İ.Ö.OKL.'},41.1579725407,29.0957014063
{'DURAK_ADI': 'VALİDESUYU CAD.'},41.1610048312,29.1009251969
{'DURAK_ADI': 'BOMBALIDERE'},41.1639703875,29.1053712065
{'DURAK_ADI': 'İTAAT SOKAK'},40.9444241284,29.2695293977
{'DURAK_ADI': 'İTAAT SOKAK'},40.9443151262,29.2695540779
{'DURAK_ADI': 'YENİKAVAK KAVŞAĞI'},41.1638957607,29.1012623853
{'DURAK_ADI': 'ŞEMSİPAŞA'},41.0256615083,29.0111540639
{'DURAK_ADI': 'DARÜŞŞAFAKA'},40.9210767164,29.2241784037
{'DURAK_ADI': 'DARÜŞŞAFAKA'},40.9217452698,29.2236868765
{'DURAK_ADI': 'ALTUNİZADE CAMİ'},41.0194668874,29.0450718896
{'DURAK_ADI': 'ALTUNİZADE CAMİ'},41.020959189,29.0459248929
{'DURAK_ADI': 'SİTELER'},40.9681090834,29.1065544749
{'DURAK_ADI': 'TOPAĞAÇI MUHTARLIĞI'},41.0507674014,29.0992900099
{'DURAK_ADI': 'IŞIK SOKAK'},41.0309577775,28.8177257976
{'DURAK_ADI': 'IŞIK SOKAK'},41.0310659804,28.8178277641
{'DURAK_ADI': '4. CADDE'},41.0357071258,28.77043508
{'DURAK_ADI': '4. CADDE'},41.0353846976,28.7703849638
{'DURAK_ADI': 'TEKİN SOKAK'},41.0378222334,28.813781971
{'DURAK_ADI': 'OKLALI'},41.2226587168,28.4752568904
{'DURAK_ADI': 'BOĞAZKÖY SON DURAK'},41.0841754218,28.6753001344
{'DURAK_ADI': 'TEPEKENT İHRAMZADE K'},41.0227542523,28.5277040809
{'DURAK_ADI': 'TEPEKENT İHRAMZADE K'},41.0227987644,28.5269041091
{'DURAK_ADI': 'SOSYAL MESKENLER 2'},41.0183329347,28.8979461523
{'DURAK_ADI': 'TURGUT ÖZAL CADDESİ'},41.0416917633,29.2364699875
{'DURAK_ADI': 'TURGUT ÖZAL CADDESİ'},41.0419095844,29.2367476565
{'DURAK_ADI': 'BEYHAN ŞENYUVA İÖO.'},40.9730664916,29.2466245378
{'DURAK_ADI': 'SARDUNYA EVLERİ'},40.9809189795,29.2332097926
{'DURAK_ADI': 'SARDUNYA EVLERİ'},40.9811699999,29.2328953306
{'DURAK_ADI': 'OSMANGAZİ'},41.0168152639,29.1571225421
{'DURAK_ADI': 'OSMANGAZİ'},41.0167285602,29.1571275254
{'DURAK_ADI': 'H.İHSAN HÜRDOĞAN İÖO'},40.8668533001,29.3280675701
{'DURAK_ADI': 'FABRİKALAR'},40.8390361879,29.3173717971
{'DURAK_ADI': 'CEZAEVİ ZYRT.GİRİŞİ'},40.9669962406,29.2012044751
{'DURAK_ADI': 'EGEMENLİK CADDESİ'},40.8280846591,29.3520057622
{'DURAK_ADI': 'GÜMÜŞPINAR CAMİİ'},40.833594056,29.36150481
{'DURAK_ADI': 'MALTEPE CEZAEVİ'},40.9645050924,29.2028320369
{'DURAK_ADI': 'ÖMER.DÜRÜK.CAMİİ'},40.9776524321,28.8574503032
{'DURAK_ADI': 'ATAKÖY 5.KISIM'},40.9775029795,28.8533618361
{'DURAK_ADI': 'ARGAÇ SOKAK'},41.0519189478,28.9260428185
{'DURAK_ADI': 'BAHÇELER'},41.1772795059,29.0423866416
{'DURAK_ADI': 'KUBİLAY CADDESİ'},40.8979331672,29.2144065951
{'DURAK_ADI': 'AREFE SOKAK'},40.8955146623,29.2142957613
{'DURAK_ADI': 'ULUS CADDESİ'},40.8982813445,29.2306716895
{'DURAK_ADI': 'VERGİ DAİRESİ'},40.8944303226,29.2294767593
{'DURAK_ADI': 'VERGİ DAİRESİ'},40.8949213642,29.2281709454
{'DURAK_ADI': 'MİTHATPAŞA CADDESİ'},40.8831689215,29.2249151137
{'DURAK_ADI': 'SAPANBAĞLARI'},40.8850273194,29.2240866093
{'DURAK_ADI': 'ZÜMRÜTEVLER M. CAMİİ'},40.9337470179,29.1471307537
{'DURAK_ADI': 'ÇEKMEKÖY YOLU'},41.0222240508,29.1680735362
{'DURAK_ADI': 'ÇEKMEKÖY YOLU'},41.0219977933,29.1680457826
{'DURAK_ADI': 'ULUS CAD.'},41.0245040162,29.1692302975
{'DURAK_ADI': 'ULUS CAD.'},41.0244352485,29.1692971742
{'DURAK_ADI': 'ACAR SOKAK'},41.028063799,29.1708503557
{'DURAK_ADI': 'MİMAR SİNAN CD.'},41.0320963126,29.173231952
{'DURAK_ADI': 'MİMAR SİNAN CD.'},41.0328141239,29.1743897541
{'DURAK_ADI': 'KÖYİÇİ'},41.034055986,29.1749176481
{'DURAK_ADI': 'KÖYİÇİ'},41.034422959,29.1748467415
{'DURAK_ADI': 'KÖŞK'},41.0373223155,29.1746784389
{'DURAK_ADI': 'ÇEKMEKÖY'},41.0402010614,29.1760081174
{'DURAK_ADI': 'ÇEKMEKÖY'},41.0402773438,29.1761312247
{'DURAK_ADI': 'ÜMRANİYE TİC.MES.LS.'},41.0384905111,29.1136961688
{'DURAK_ADI': 'HACEGAN ORMANI'},41.0422683919,29.1157218776
{'DURAK_ADI': 'HACEGAN ORMANI'},41.0423007267,29.1155151243
{'DURAK_ADI': 'KOCATEPE MEZARLIK'},41.0442917474,29.118755573
{'DURAK_ADI': 'KOCATEPE MEZARLIK'},41.0439687313,29.1184981121
{'DURAK_ADI': 'KOCATEPE'},41.0500063373,29.1202600771
{'DURAK_ADI': 'KOCATEPE'},41.0499307533,29.1201806872
{'DURAK_ADI': 'BOZTEPE'},41.0574413627,29.1149927118
{'DURAK_ADI': 'BENT'},40.9440457925,29.145392712
{'DURAK_ADI': 'SPOR TESİSİ'},40.9551429766,29.1442926776
{'DURAK_ADI': 'NAR SOKAK'},41.0234135243,29.2219070867
{'DURAK_ADI': 'ÜMRANİYE TELEKOM'},41.0298983773,29.106412057
{'DURAK_ADI': 'ESMA HATUN HASTANESİ'},41.0046375912,29.0336627787
{'DURAK_ADI': 'KUNDURA FAB'},41.1403103678,29.0869889324
{'DURAK_ADI': 'ÇAYIR CAD.'},41.1445397946,29.087250654
{'DURAK_ADI': 'TEPE ÜSTÜ'},41.0215830123,29.1288643062
{'DURAK_ADI': 'VERGİ DAİRESİ'},41.0188649596,29.1321546381
{'DURAK_ADI': 'IHLAMURKUYU'},41.0175642422,29.1348790923
{'DURAK_ADI': 'IHLAMURKUYU'},41.017701096,29.1346567629
{'DURAK_ADI': 'CEMİL MERİÇ MAH.'},41.0168552486,29.1377781738
{'DURAK_ADI': 'CEMİL MERİÇ MAH.'},41.0170136479,29.1375380778
{'DURAK_ADI': 'Polis Lojmanları Son Durak (Park Önü Sonu )'},41.0403539718,28.8016945701
{'DURAK_ADI': 'Arnavutköy Devlet Hastanesi Önü (Ring)'},41.1782445734,28.7470990811
{'DURAK_ADI': 'Silahtarağa Yunus Gösteri Merkezi Otopark Karşısı (5 Araçlık Cep)'},41.062047674,28.9437223767
{'DURAK_ADI': 'Prof. Dr. Aykut Barka Cad. ile Sefaret Sk. Kesişimi (5 araç)'},41.1445590125,29.0525556078
{'DURAK_ADI': 'Şişli Hamidiye Etfal Hastanesi Seyrantepe Ek Hizmet Binası (Ring)'},41.0956957957,28.9798050994
{'DURAK_ADI': 'Turgut Özal Bulvarı- Türker Cad. Kesişimi (2 Araç)'},40.9981862317,29.1516078525
{'DURAK_ADI': 'Silivri Cezaevi'},41.093190643,28.1522916223
{'DURAK_ADI': 'Sütçü İmam Cad. / Ümraniye Durağı (1 Araç)'},41.0243040689,29.0978648123
{'DURAK_ADI': 'Baklalı-Hacımaşlı Cad. Üzeri (Hacı Sultan Selim Cami Karşısı) (1 araç)'},41.2255355294,28.6827974611
{'DURAK_ADI': 'Kozan Sk. (Kozan Sk. İle Kuğu Cad. Kesişimi) (2 araç)'},41.1770098094,29.0356521012
{'DURAK_ADI': 'Kavaklı'},41.090139461,28.3229171399
{'DURAK_ADI': 'Küçükçekmece / İstanbul Cad. Küçükçekmece Banliyö İstasyonu Önü'},40.9912449197,28.7716406035
{'DURAK_ADI': 'Çanta'},41.0910363316,28.0906928257
{'DURAK_ADI': 'Fevzi Çakmak Cami Önü (2 Araç)'},41.0748178491,28.950196048
{'DURAK_ADI': 'Başakşehir Çam ve Sakura Hastanesi (1 Araç)'},41.1001356084,28.7764412093
{'DURAK_ADI': 'Cihangir Mh. Son Durak ( Meşrutiyet Cd ) (1 Araç)'},40.9847035137,28.6998166525
{'DURAK_ADI': 'Yıldıray Çınar Sk. ile D100 Yan Yol Kesişimi (1 araç)'},41.0221947685,28.6236472323
{'DURAK_ADI': 'İsmet İnönü Cad. Üzeri (2 araç)'},41.1785023298,28.7768456015
{'DURAK_ADI': '2708 Sok. Üzeri (1 araç)'},41.1328185947,28.8437512344
{'DURAK_ADI': 'KONUTLAR BÖLGESİ'},41.1415008718,28.4748002738
{'DURAK_ADI': 'Halkalı Tren İstasyonu-Gümrük Son Durak-İstasyon Caddesi  ( 1 Araç)'},41.0195362245,28.7680435374
{'DURAK_ADI': 'Selimpaşa(2146 Sk.)'},41.0618497626,28.3867600395
{'DURAK_ADI': 'Değirmenköy'},41.0971918201,28.0251219311
{'DURAK_ADI': 'Yayla Bulvarı Üzeri (Kasımpatı Sok. Kesişimi/Tacettin Kıraathanesi Önü) (1 araç)'},41.146318753,28.85708213
{'DURAK_ADI': 'Dikiliağaç Sok. Üzeri (Üçşehitler Minibüs Durağı)'},41.0531389595,28.9222469332
{'DURAK_ADI': 'Sokullu Mehmet Cad. Üzeri (Erkut Sok. Karşısı) (1 araç)'},41.2085944177,28.7423850075
{'DURAK_ADI': 'Sevban Mehmet Cad. Üzeri (1 araç)'},41.2189886867,28.7479217287
{'DURAK_ADI': 'Kayaşehir-Neşet Ertaş Sokak'},41.1057265476,28.7457458234
{'DURAK_ADI': 'Gaziosmanpaşa- Uysallar Sok. (1 Araç)'},41.054155821,28.9132426777
{'DURAK_ADI': 'İstinye Son Durak (1 Araç)'},41.1121976887,29.0547393773
{'DURAK_ADI': 'Hallaçlı Köyü'},41.3236926768,28.1047839948
{'DURAK_ADI': 'Dikiliağaç Sok. Üzeri (Üçşehitler Minibüs Durağı)'},41.0532724317,28.922660801
{'DURAK_ADI': 'Pazariçi / Ordu Cad. Üzeri 59 nolu Bina Önü'},41.0596857187,28.9393687847
{'DURAK_ADI': '324. Sok. Üzeri (5 araç)'},41.0168105761,28.9035211972
{'DURAK_ADI': 'Habipler/Vefa Poyraz Cad. Üzeri'},41.1331671964,28.8280608989
{'DURAK_ADI': 'Binkılıç Köyü'},41.4117634848,28.1890918296
{'DURAK_ADI': '3050-3052 SK.'},41.0761641536,28.6295123528
{'DURAK_ADI': 'Evren Mah. İlk Durak (Ş. Murat Karayazı Sk. Köşesi)'},41.0409307983,28.8132488534
{'DURAK_ADI': 'Mevlana Cad. Üzeri- Bayındır Cad. Kesişimi (7 araç)'},41.1849049446,28.6057284312
{'DURAK_ADI': 'Hacı Bostan (Peyami Safa Cad. Üzeri Altınbaş Üni. Karşısı)'},41.0592774947,28.82201252
{'DURAK_ADI': 'GOP Taksim EAH (622. Sokak (2 Araç)'},41.0856927125,28.8986249758
{'DURAK_ADI': 'Tarabya Bayırı Caddesi (Nasrettin Hoca Parkı yanı 5 araç)'},41.1369712232,29.0515805631
{'DURAK_ADI': 'Fuat Sezgin Anadolu Lisesi'},41.061850319,28.3863744541
{'DURAK_ADI': 'Celaliye Meydan'},41.0556836864,28.4154123272
{'DURAK_ADI': 'Arnavutköy Devlet Hastanesi Önü (Ring)'},41.1787275989,28.7469286634
{'DURAK_ADI': 'Cennet / Alpaslan Caddesi- D100 Kuzey Yan Yol Kesişimi(1 Araç-Depolama 6 Araç)'},40.9855849444,28.7830435078
{'DURAK_ADI': 'Atatürk Blv.(Cebeci Şehir Parkı girişi yanı) (2 araç)'},41.1076279755,28.8734873347
{'DURAK_ADI': 'Atirus Avm Önü (1 araç)'},41.0208841557,28.5824484359
{'DURAK_ADI': 'Hesap Sok. Üzeri (1 araç)'},41.20747651,28.7666843658
{'DURAK_ADI': 'Yeşiltepe-153. Sokak (5 araç)'},41.1224486221,29.0013749415
{'DURAK_ADI': 'Gümüşpınar Köyü'},41.313178309,28.2849404529
{'DURAK_ADI': 'Kayaşehir-Neşet Ertaş Sokak'},41.1060083014,28.7457553918
{'DURAK_ADI': 'Diriliş Caddesi Muhtarlık Binası Önü (1 araç)'},41.0201984159,29.1197860293
{'DURAK_ADI': 'Terazidere Dumlupınar Cad. Üzeri (1 Araç)'},41.0349844773,28.8957438977
{'DURAK_ADI': 'Sefaköy Metrobüs Durağı (Atatürk Parkı Yanı-1 Araç)'},40.9989266712,28.7971371644
{'DURAK_ADI': '(29 Ekim Caddesi Üzeri) (2 Araç)'},41.0141987785,28.818052624
{'DURAK_ADI': 'Rasathane Cad.-Ömürtepe Yokuşu Sk'},41.0697309183,29.0654801263
{'DURAK_ADI': 'Ortaköy TOKİ'},41.0766691154,28.3666179915
{'DURAK_ADI': 'Fişekhane Cad. - Halit Ziya Uşaklıgil Cad. Kesişimi (3 Araç)'},40.9778781681,28.8725013882
{'DURAK_ADI': 'Başakşehir Çam ve Sakura Hastanesi (1 Araç)'},41.0995301285,28.7757418286
{'DURAK_ADI': 'Malkaçoğlu (Eski Edirne Aslfatı Blv.)'},41.1157101604,28.85182043
{'DURAK_ADI': 'BLOKLAR'},40.9784111065,29.1568511166
{'DURAK_ADI': 'M.Ü. İLAHİYAT FAKÜL.'},41.0206105364,29.0351324236
{'DURAK_ADI': 'EVLENDİRME DAİRESİ'},41.0245667334,29.0081873705
{'DURAK_ADI': 'SAHİL YOLU'},41.0129807472,29.0113792113
{'DURAK_ADI': 'GÜMRÜK'},41.0062178462,29.0128861915
{'DURAK_ADI': 'A.ZADE ERKEK ÖĞR.YUR'},41.0149093796,29.0333632411
{'DURAK_ADI': 'KARACAOĞLAN SOKAK'},40.947859708,29.2672979759
{'DURAK_ADI': 'ATAKENT'},41.0228413953,29.1075409304
{'DURAK_ADI': 'MÜMİN DERESİ'},40.9853546618,29.080080933
{'DURAK_ADI': 'GÖZTEPE KÖPRÜSÜ'},40.9934325153,29.0737913692
